id,user,date,pc,activity
E270,U116,2024-01-01 14:01:52.021365,PC-116,Logoff
E282,U117,2024-01-01 06:15:15.506821,PC-117,Logon
E283,U117,2024-01-01 15:56:25.695123,PC-117,Logoff
E298,U118,2024-01-01 06:57:12.992518,PC-118,Logon
E299,U118,2024-01-01 15:02:55.569822,PC-118,Logoff
E309,U119,2024-01-01 06:38:57.217794,PC-119,Logon
E310,U119,2024-01-01 14:59:12.697520,PC-119,Logoff
E323,U120,2024-01-01 07:33:05.350378,PC-120,Logon
E324,U120,2024-01-01 16:29:58.352572,PC-120,Logoff
E342,U121,2024-01-01 06:47:35.705599,PC-121,Logon
E343,U121,2024-01-01 13:24:21.813630,PC-121,Logoff
E354,U122,2024-01-01 06:49:12.251143,PC-122,Logon
E355,U122,2024-01-01 16:09:52.194527,PC-122,Logoff
E375,U123,2024-01-01 06:44:40.483939,PC-123,Logon
E376,U123,2024-01-01 13:56:26.564168,PC-123,Logoff
E385,U124,2024-01-01 06:57:47.290264,PC-124,Logon
E386,U124,2024-01-01 14:01:54.386411,PC-124,Logoff
E405,U125,2024-01-01 06:55:41.639555,PC-125,Logon
E406,U125,2024-01-01 15:07:43.345087,PC-125,Logoff
E417,U126,2024-01-01 06:06:22.653154,PC-126,Logon
E418,U126,2024-01-01 14:59:11.177894,PC-126,Logoff
E427,U127,2024-01-01 07:29:26.305212,PC-127,Logon
E428,U127,2024-01-01 16:39:27.516363,PC-127,Logoff
E437,U128,2024-01-01 07:58:24.702554,PC-128,Logon
E438,U128,2024-01-01 17:12:39.787781,PC-128,Logoff
E463,U129,2024-01-01 06:20:32.708331,PC-129,Logon
E464,U129,2024-01-01 15:35:31.720330,PC-129,Logoff
E488,U130,2024-01-01 06:04:52.293185,PC-130,Logon
E489,U130,2024-01-01 14:39:26.906564,PC-130,Logoff
E502,U131,2024-01-01 07:53:52.772914,PC-131,Logon
E503,U131,2024-01-01 15:00:42.479394,PC-131,Logoff
E517,U132,2024-01-01 07:42:01.592956,PC-132,Logon
E518,U132,2024-01-01 15:29:06.808430,PC-132,Logoff
E541,U133,2024-01-01 05:36:00.000000,PC-133,Logon
E542,U133,2024-01-01 13:19:14.099311,PC-133,Logoff
E552,U134,2024-01-01 07:56:00.000000,PC-134,Logon
E553,U134,2024-01-01 14:31:42.799174,PC-134,Logoff
E572,U135,2024-01-01 18:55:00.000000,PC-135,Logon
E573,U135,2024-01-02 02:50:12.809261,PC-135,Logoff
E587,U136,2024-01-01 06:34:35.334255,PC-136,Logon
E588,U136,2024-01-01 13:36:28.005867,PC-136,Logoff
E597,U137,2024-01-01 06:54:15.188109,PC-137,Logon
E598,U137,2024-01-01 14:59:19.152917,PC-137,Logoff
E621,U138,2024-01-01 06:03:13.650149,PC-138,Logon
E622,U138,2024-01-01 14:38:05.475675,PC-138,Logoff
E642,U139,2024-01-01 07:08:59.851052,PC-139,Logon
E643,U139,2024-01-01 14:00:19.161389,PC-139,Logoff
E666,U140,2024-01-01 07:01:05.537953,PC-140,Logon
E667,U140,2024-01-01 15:51:40.376603,PC-140,Logoff
E685,U141,2024-01-01 07:05:33.547018,PC-141,Logon
E686,U141,2024-01-01 14:29:03.615200,PC-141,Logoff
E706,U142,2024-01-01 06:02:12.266556,PC-142,Logon
E707,U142,2024-01-01 14:24:07.629993,PC-142,Logoff
E716,U143,2024-01-01 17:57:00.000000,PC-143,Logon
E717,U143,2024-01-02 02:05:16.098398,PC-143,Logoff
E728,U144,2024-01-01 07:52:53.701672,PC-144,Logon
E729,U144,2024-01-01 15:17:20.461043,PC-144,Logoff
E738,U145,2024-01-01 06:20:43.740624,PC-145,Logon
E739,U145,2024-01-01 13:07:56.818531,PC-145,Logoff
E763,U146,2024-01-01 07:55:31.539833,PC-146,Logon
E764,U146,2024-01-01 15:07:21.219881,PC-146,Logoff
E778,U147,2024-01-01 06:07:27.700347,PC-147,Logon
E779,U147,2024-01-01 14:32:49.298728,PC-147,Logoff
E789,U148,2024-01-01 07:29:26.980059,PC-148,Logon
E790,U148,2024-01-01 14:47:30.892148,PC-148,Logoff
E806,U149,2024-01-01 06:26:17.654182,PC-149,Logon
E807,U149,2024-01-01 12:06:15.240273,PC-149,Logoff
E820,U150,2024-01-01 04:32:00.000000,PC-150,Logon
E821,U150,2024-01-01 12:15:35.542022,PC-150,Logoff
E830,U151,2024-01-01 06:47:42.370474,PC-151,Logon
E831,U151,2024-01-01 15:24:56.583858,PC-151,Logoff
E855,U152,2024-01-01 19:52:00.000000,PC-152,Logon
E856,U152,2024-01-02 04:09:34.692295,PC-152,Logoff
E863,U153,2024-01-01 18:09:00.000000,PC-153,Logon
E864,U153,2024-01-02 02:03:24.805665,PC-153,Logoff
E883,U154,2024-01-01 07:02:20.960367,PC-154,Logon
E884,U154,2024-01-01 14:51:28.486200,PC-154,Logoff
E905,U155,2024-01-01 17:28:00.000000,PC-155,Logon
E906,U155,2024-01-02 00:58:05.735018,PC-155,Logoff
E923,U156,2024-01-01 07:23:33.623495,PC-156,Logon
E924,U156,2024-01-01 17:04:10.934774,PC-156,Logoff
E935,U157,2024-01-01 06:29:34.289094,PC-157,Logon
E936,U157,2024-01-01 15:06:27.024753,PC-157,Logoff
E952,U158,2024-01-01 07:16:55.669500,PC-158,Logon
E953,U158,2024-01-01 14:40:20.536394,PC-158,Logoff
E974,U159,2024-01-01 06:15:25.902371,PC-159,Logon
E975,U159,2024-01-01 13:45:27.542280,PC-159,Logoff
E989,U160,2024-01-01 07:15:28.057311,PC-160,Logon
E990,U160,2024-01-01 16:14:33.303303,PC-160,Logoff
E1011,U161,2024-01-01 17:56:00.000000,PC-161,Logon
E1012,U161,2024-01-02 03:15:38.128461,PC-161,Logoff
E1028,U162,2024-01-01 09:50:00.000000,PC-162,Logon
E1029,U162,2024-01-01 18:00:53.844946,PC-162,Logoff
E1044,U163,2024-01-01 07:25:09.148881,PC-163,Logon
E1045,U163,2024-01-01 15:58:17.053605,PC-163,Logoff
E1062,U164,2024-01-01 06:46:29.971435,PC-164,Logon
E1063,U164,2024-01-01 17:08:40.240343,PC-164,Logoff
E1072,U165,2024-01-01 07:14:52.681220,PC-165,Logon
E1073,U165,2024-01-01 16:20:04.252931,PC-165,Logoff
E1091,U166,2024-01-01 06:11:12.868027,PC-166,Logon
E1092,U166,2024-01-01 14:41:40.886413,PC-166,Logoff
E1108,U167,2024-01-01 17:44:00.000000,PC-167,Logon
E1109,U167,2024-01-02 00:09:43.953496,PC-167,Logoff
E1123,U168,2024-01-01 06:13:38.041903,PC-168,Logon
E1124,U168,2024-01-01 17:14:33.041010,PC-168,Logoff
E1150,U169,2024-01-01 21:30:00.000000,PC-169,Logon
E1151,U169,2024-01-02 03:23:47.811724,PC-169,Logoff
E1169,U170,2024-01-01 06:50:43.756186,PC-170,Logon
E1170,U170,2024-01-01 16:19:19.748755,PC-170,Logoff
E1180,U171,2024-01-01 07:54:52.529375,PC-171,Logon
E1181,U171,2024-01-01 17:29:35.315111,PC-171,Logoff
E1189,U172,2024-01-01 07:01:41.505128,PC-172,Logon
E1190,U172,2024-01-01 14:49:30.410903,PC-172,Logoff
E1207,U173,2024-01-01 05:45:00.000000,PC-173,Logon
E1208,U173,2024-01-01 13:20:53.666818,PC-173,Logoff
E1223,U174,2024-01-01 12:44:00.000000,PC-174,Logon
E1224,U174,2024-01-01 21:35:45.164499,PC-174,Logoff
E1245,U175,2024-01-01 06:44:35.317802,PC-175,Logon
E1246,U175,2024-01-01 14:41:09.031253,PC-175,Logoff
E1256,U176,2024-01-01 06:38:33.745092,PC-176,Logon
E1257,U176,2024-01-01 15:24:13.809094,PC-176,Logoff
E1266,U177,2024-01-01 07:37:33.375381,PC-177,Logon
E1267,U177,2024-01-01 16:01:23.803399,PC-177,Logoff
E1275,U178,2024-01-01 06:49:14.608024,PC-178,Logon
E1276,U178,2024-01-01 13:37:15.180368,PC-178,Logoff
E1289,U179,2024-01-01 06:09:54.461039,PC-179,Logon
E1290,U179,2024-01-01 13:25:01.383963,PC-179,Logoff
E1297,U180,2024-01-01 09:46:00.000000,PC-180,Logon
E1298,U180,2024-01-01 17:48:44.442037,PC-180,Logoff
E1314,U181,2024-01-01 07:46:54.353036,PC-181,Logon
E1315,U181,2024-01-01 15:55:39.327886,PC-181,Logoff
E1328,U182,2024-01-01 07:35:20.607369,PC-182,Logon
E1329,U182,2024-01-01 16:25:02.483714,PC-182,Logoff
E1355,U183,2024-01-01 06:49:30.077495,PC-183,Logon
E1356,U183,2024-01-01 14:43:42.631315,PC-183,Logoff
E1375,U184,2024-01-01 06:59:02.862427,PC-184,Logon
E1376,U184,2024-01-01 13:47:23.812587,PC-184,Logoff
E1397,U185,2024-01-01 07:40:00.309934,PC-185,Logon
E1398,U185,2024-01-01 14:37:00.731967,PC-185,Logoff
E1411,U186,2024-01-01 07:38:02.638046,PC-186,Logon
E1412,U186,2024-01-01 17:00:26.677132,PC-186,Logoff
E1437,U187,2024-01-01 06:45:39.848526,PC-187,Logon
E1438,U187,2024-01-01 13:46:37.611940,PC-187,Logoff
E1447,U188,2024-01-01 23:07:00.000000,PC-188,Logon
E1448,U188,2024-01-02 07:10:31.940549,PC-188,Logoff
E1461,U189,2024-01-01 07:46:06.461527,PC-189,Logon
E1462,U189,2024-01-01 16:59:24.504784,PC-189,Logoff
E1476,U190,2024-01-01 07:32:09.764820,PC-190,Logon
E1477,U190,2024-01-01 14:36:45.272511,PC-190,Logoff
E1494,U191,2024-01-01 06:43:44.302393,PC-191,Logon
E1495,U191,2024-01-01 16:00:06.346309,PC-191,Logoff
E1507,U192,2024-01-01 19:08:00.000000,PC-192,Logon
E1508,U192,2024-01-02 03:53:06.319585,PC-192,Logoff
E1518,U193,2024-01-01 06:23:50.833596,PC-193,Logon
E1519,U193,2024-01-01 14:28:18.301382,PC-193,Logoff
E1542,U194,2024-01-01 06:15:29.087048,PC-194,Logon
E1543,U194,2024-01-01 14:19:17.703361,PC-194,Logoff
E1554,U195,2024-01-01 07:43:47.815391,PC-195,Logon
E1555,U195,2024-01-01 15:30:39.963095,PC-195,Logoff
E1579,U196,2024-01-01 07:06:10.474540,PC-196,Logon
E1580,U196,2024-01-01 13:19:38.564524,PC-196,Logoff
E1595,U197,2024-01-01 07:16:20.134031,PC-197,Logon
E1596,U197,2024-01-01 14:56:30.613068,PC-197,Logoff
E1607,U198,2024-01-01 07:59:53.559121,PC-198,Logon
E1608,U198,2024-01-01 14:48:30.619091,PC-198,Logoff
E1631,U199,2024-01-01 07:56:26.276074,PC-199,Logon
E1632,U199,2024-01-01 15:09:18.769826,PC-199,Logoff
E1642,U200,2024-01-01 06:17:34.855107,PC-200,Logon
E1643,U200,2024-01-01 16:37:57.457555,PC-200,Logoff
E1661,U201,2024-01-01 07:43:58.241657,PC-201,Logon
E1662,U201,2024-01-01 16:48:51.436097,PC-201,Logoff
E1673,U202,2024-01-01 06:02:34.246593,PC-202,Logon
E1674,U202,2024-01-01 12:43:58.185330,PC-202,Logoff
E1698,U203,2024-01-01 06:10:32.029298,PC-203,Logon
E1699,U203,2024-01-01 15:03:11.503506,PC-203,Logoff
E1718,U204,2024-01-01 03:36:00.000000,PC-204,Logon
E1719,U204,2024-01-01 13:27:08.675320,PC-204,Logoff
E1739,U205,2024-01-01 06:15:08.641058,PC-205,Logon
E1740,U205,2024-01-01 14:48:02.486544,PC-205,Logoff
E1763,U206,2024-01-01 07:10:30.073057,PC-206,Logon
E1764,U206,2024-01-01 14:52:47.722537,PC-206,Logoff
E1774,U207,2024-01-01 07:34:20.337542,PC-207,Logon
E1775,U207,2024-01-01 14:11:44.403355,PC-207,Logoff
E1793,U208,2024-01-01 06:09:35.855891,PC-208,Logon
E1794,U208,2024-01-01 13:14:44.239860,PC-208,Logoff
E1816,U209,2024-01-01 06:24:18.750215,PC-209,Logon
E1817,U209,2024-01-01 12:23:27.510440,PC-209,Logoff
E1839,U210,2024-01-01 07:02:45.487486,PC-210,Logon
E1840,U210,2024-01-01 14:48:19.942544,PC-210,Logoff
E1855,U211,2024-01-01 06:20:15.572424,PC-211,Logon
E1856,U211,2024-01-01 14:57:59.105858,PC-211,Logoff
E1865,U212,2024-01-01 06:01:00.000000,PC-212,Logon
E1866,U212,2024-01-01 12:51:53.462318,PC-212,Logoff
E1880,U213,2024-01-01 03:54:00.000000,PC-213,Logon
E1881,U213,2024-01-01 12:05:58.235536,PC-213,Logoff
E1898,U214,2024-01-01 07:08:34.796330,PC-214,Logon
E1899,U214,2024-01-01 16:40:43.571895,PC-214,Logoff
E1910,U215,2024-01-01 07:30:00.000000,PC-215,Logon
E1911,U215,2024-01-01 16:02:32.959336,PC-215,Logoff
E1931,U216,2024-01-01 04:05:00.000000,PC-216,Logon
E1932,U216,2024-01-01 12:50:39.664708,PC-216,Logoff
E1948,U217,2024-01-01 15:15:00.000000,PC-217,Logon
E1949,U217,2024-01-01 20:50:25.793891,PC-217,Logoff
E1967,U218,2024-01-01 01:54:00.000000,PC-218,Logon
E1968,U218,2024-01-01 10:54:38.595351,PC-218,Logoff
E1977,U219,2024-01-01 07:07:18.689666,PC-219,Logon
E1978,U219,2024-01-01 15:41:53.010140,PC-219,Logoff
E1990,U220,2024-01-01 13:51:00.000000,PC-220,Logon
E1991,U220,2024-01-01 21:29:29.479446,PC-220,Logoff
E2004,U221,2024-01-01 11:35:00.000000,PC-221,Logon
E2005,U221,2024-01-01 16:57:32.910901,PC-221,Logoff
E2029,U222,2024-01-01 07:09:01.722995,PC-222,Logon
E2030,U222,2024-01-01 15:03:09.787250,PC-222,Logoff
E2041,U223,2024-01-01 07:16:53.806035,PC-223,Logon
E2042,U223,2024-01-01 14:08:51.546151,PC-223,Logoff
E2052,U224,2024-01-01 06:53:45.973614,PC-224,Logon
E2053,U224,2024-01-01 14:07:20.083091,PC-224,Logoff
E2073,U100,2024-01-02 15:47:00.000000,PC-100,Logon
E2074,U100,2024-01-02 23:26:41.991429,PC-100,Logoff
E2098,U101,2024-01-02 14:58:00.000000,PC-101,Logon
E2099,U101,2024-01-02 22:15:22.256279,PC-101,Logoff
E2116,U102,2024-01-02 06:24:05.201788,PC-102,Logon
E2117,U102,2024-01-02 14:40:55.756115,PC-102,Logoff
E2142,U103,2024-01-02 06:03:21.871071,PC-103,Logon
E2143,U103,2024-01-02 14:01:57.650686,PC-103,Logoff
E2163,U104,2024-01-02 06:10:54.544122,PC-104,Logon
E2164,U104,2024-01-02 13:15:54.177469,PC-104,Logoff
E2181,U105,2024-01-02 07:33:45.416798,PC-105,Logon
E2182,U105,2024-01-02 14:57:01.658295,PC-105,Logoff
E2192,U106,2024-01-02 06:53:00.716087,PC-106,Logon
E2193,U106,2024-01-02 16:20:05.584241,PC-106,Logoff
E2208,U107,2024-01-02 10:36:00.000000,PC-107,Logon
E2209,U107,2024-01-02 17:05:24.861661,PC-107,Logoff
E2215,U108,2024-01-02 07:52:10.050502,PC-108,Logon
E2216,U108,2024-01-02 16:29:17.112771,PC-108,Logoff
E2234,U109,2024-01-02 07:37:08.738766,PC-109,Logon
E2235,U109,2024-01-02 15:41:44.500274,PC-109,Logoff
E2242,U110,2024-01-02 06:34:54.753400,PC-110,Logon
E2243,U110,2024-01-02 14:07:39.588564,PC-110,Logoff
E2260,U111,2024-01-02 18:55:00.000000,PC-111,Logon
E2261,U111,2024-01-03 03:39:01.242879,PC-111,Logoff
E2282,U112,2024-01-02 18:08:00.000000,PC-112,Logon
E2283,U112,2024-01-03 02:03:40.978113,PC-112,Logoff
E2299,U113,2024-01-02 06:08:17.371637,PC-113,Logon
E2300,U113,2024-01-02 15:00:02.297981,PC-113,Logoff
E2318,U114,2024-01-02 06:07:08.806973,PC-114,Logon
E2319,U114,2024-01-02 14:19:39.094481,PC-114,Logoff
E2333,U115,2024-01-02 07:57:13.179591,PC-115,Logon
E2334,U115,2024-01-02 16:40:45.090962,PC-115,Logoff
E2352,U116,2024-01-02 06:18:22.477856,PC-116,Logon
E2353,U116,2024-01-02 15:08:35.464639,PC-116,Logoff
E2373,U117,2024-01-02 07:58:48.600152,PC-117,Logon
E2374,U117,2024-01-02 17:16:17.347801,PC-117,Logoff
E2385,U118,2024-01-02 06:16:48.362233,PC-118,Logon
E2386,U118,2024-01-02 14:21:29.189668,PC-118,Logoff
E2396,U119,2024-01-02 06:12:24.720002,PC-119,Logon
E2397,U119,2024-01-02 14:05:12.296998,PC-119,Logoff
E2411,U120,2024-01-02 07:13:16.966690,PC-120,Logon
E2412,U120,2024-01-02 14:32:21.699678,PC-120,Logoff
E2435,U121,2024-01-02 07:49:23.367495,PC-121,Logon
E2436,U121,2024-01-02 17:59:05.367549,PC-121,Logoff
E2450,U122,2024-01-02 06:27:07.028215,PC-122,Logon
E2451,U122,2024-01-02 14:33:01.569025,PC-122,Logoff
E2461,U123,2024-01-02 07:07:00.253927,PC-123,Logon
E2462,U123,2024-01-02 15:53:07.363939,PC-123,Logoff
E2484,U124,2024-01-02 06:42:16.633148,PC-124,Logon
E2485,U124,2024-01-02 14:06:35.477531,PC-124,Logoff
E2496,U125,2024-01-02 07:12:09.162027,PC-125,Logon
E2497,U125,2024-01-02 14:25:38.377823,PC-125,Logoff
E2513,U126,2024-01-02 07:52:49.528114,PC-126,Logon
E2514,U126,2024-01-02 16:30:50.721084,PC-126,Logoff
E2527,U127,2024-01-02 06:43:34.698235,PC-127,Logon
E2528,U127,2024-01-02 16:12:59.875779,PC-127,Logoff
E2551,U128,2024-01-02 07:51:01.119540,PC-128,Logon
E2552,U128,2024-01-02 15:53:56.917981,PC-128,Logoff
E2558,U129,2024-01-02 07:20:05.119022,PC-129,Logon
E2559,U129,2024-01-02 15:47:17.391681,PC-129,Logoff
E2578,U130,2024-01-02 06:46:31.465557,PC-130,Logon
E2579,U130,2024-01-02 16:04:11.257677,PC-130,Logoff
E2602,U131,2024-01-02 07:17:04.456747,PC-131,Logon
E2603,U131,2024-01-02 16:33:19.695513,PC-131,Logoff
E2615,U132,2024-01-02 06:51:08.022832,PC-132,Logon
E2616,U132,2024-01-02 15:08:12.624684,PC-132,Logoff
E2637,U133,2024-01-02 03:54:00.000000,PC-133,Logon
E2638,U133,2024-01-02 11:32:37.059244,PC-133,Logoff
E2662,U134,2024-01-02 09:06:00.000000,PC-134,Logon
E2663,U134,2024-01-02 17:01:26.752777,PC-134,Logoff
E2681,U135,2024-01-02 13:23:00.000000,PC-135,Logon
E2682,U135,2024-01-02 20:56:55.652936,PC-135,Logoff
E2701,U136,2024-01-02 06:04:47.250446,PC-136,Logon
E2702,U136,2024-01-02 14:05:31.244779,PC-136,Logoff
E2710,U137,2024-01-02 07:01:02.595643,PC-137,Logon
E2711,U137,2024-01-02 15:28:48.133667,PC-137,Logoff
E2728,U138,2024-01-02 06:25:16.014073,PC-138,Logon
E2729,U138,2024-01-02 15:14:41.836639,PC-138,Logoff
E2751,U139,2024-01-02 06:44:22.683544,PC-139,Logon
E2752,U139,2024-01-02 14:14:28.604709,PC-139,Logoff
E2767,U140,2024-01-02 07:05:16.845042,PC-140,Logon
E2768,U140,2024-01-02 15:20:49.627549,PC-140,Logoff
E2791,U141,2024-01-02 06:14:24.580082,PC-141,Logon
E2792,U141,2024-01-02 13:20:32.923520,PC-141,Logoff
E2813,U142,2024-01-02 04:06:00.000000,PC-142,Logon
E2814,U142,2024-01-02 13:23:46.515158,PC-142,Logoff
E2826,U143,2024-01-02 23:14:00.000000,PC-143,Logon
E2827,U143,2024-01-03 07:34:50.341358,PC-143,Logoff
E2840,U144,2024-01-02 07:39:45.670557,PC-144,Logon
E2841,U144,2024-01-02 15:12:49.582564,PC-144,Logoff
E2855,U145,2024-01-02 06:05:44.905624,PC-145,Logon
E2856,U145,2024-01-02 12:32:32.531816,PC-145,Logoff
E2869,U146,2024-01-02 06:55:34.352468,PC-146,Logon
E2870,U146,2024-01-02 14:46:02.011635,PC-146,Logoff
E2889,U147,2024-01-02 07:05:00.618957,PC-147,Logon
E2890,U147,2024-01-02 15:30:50.295628,PC-147,Logoff
E2899,U148,2024-01-02 07:33:57.188331,PC-148,Logon
E2900,U148,2024-01-02 14:48:41.953030,PC-148,Logoff
E2922,U149,2024-01-02 07:42:10.584074,PC-149,Logon
E2923,U149,2024-01-02 15:18:07.605535,PC-149,Logoff
E2929,U150,2024-01-02 07:50:00.000000,PC-150,Logon
E2930,U150,2024-01-02 16:25:18.459464,PC-150,Logoff
E2943,U151,2024-01-02 06:05:48.371118,PC-151,Logon
E2944,U151,2024-01-02 14:38:35.902074,PC-151,Logoff
E2954,U152,2024-01-02 10:54:00.000000,PC-152,Logon
E2955,U152,2024-01-02 20:04:49.358144,PC-152,Logoff
E2963,U153,2024-01-02 10:41:00.000000,PC-153,Logon
E2964,U153,2024-01-02 19:22:38.949882,PC-153,Logoff
E2984,U154,2024-01-02 06:54:07.662579,PC-154,Logon
E2985,U154,2024-01-02 14:26:08.851132,PC-154,Logoff
E3004,U155,2024-01-02 19:01:00.000000,PC-155,Logon
E3005,U155,2024-01-03 02:44:00.104835,PC-155,Logoff
E3023,U156,2024-01-02 07:21:13.793318,PC-156,Logon
E3024,U156,2024-01-02 15:36:05.343519,PC-156,Logoff
E3040,U157,2024-01-02 07:37:12.531275,PC-157,Logon
E3041,U157,2024-01-02 15:59:35.446126,PC-157,Logoff
E3054,U158,2024-01-02 06:40:03.671105,PC-158,Logon
E3055,U158,2024-01-02 14:31:49.869748,PC-158,Logoff
E3070,U159,2024-01-02 07:00:58.546940,PC-159,Logon
E3071,U159,2024-01-02 15:37:51.477849,PC-159,Logoff
E3091,U160,2024-01-02 06:47:41.990426,PC-160,Logon
E3092,U160,2024-01-02 15:49:49.151308,PC-160,Logoff
E3099,U161,2024-01-02 07:14:07.436282,PC-161,Logon
E3100,U161,2024-01-02 15:27:02.627974,PC-161,Logoff
E3109,U162,2024-01-02 03:24:00.000000,PC-162,Logon
E3110,U162,2024-01-02 09:54:11.467257,PC-162,Logoff
E3121,U163,2024-01-02 07:01:13.743333,PC-163,Logon
E3122,U163,2024-01-02 16:07:31.669973,PC-163,Logoff
E3145,U164,2024-01-02 06:03:50.408643,PC-164,Logon
E3146,U164,2024-01-02 12:58:33.563857,PC-164,Logoff
E3156,U165,2024-01-02 06:34:08.821890,PC-165,Logon
E3157,U165,2024-01-02 15:33:01.070750,PC-165,Logoff
E3174,U166,2024-01-02 06:15:37.856367,PC-166,Logon
E3175,U166,2024-01-02 13:16:52.943309,PC-166,Logoff
E3182,U167,2024-01-02 14:43:00.000000,PC-167,Logon
E3183,U167,2024-01-02 23:35:22.659215,PC-167,Logoff
E3191,U168,2024-01-02 07:42:21.239864,PC-168,Logon
E3192,U168,2024-01-02 17:04:09.029383,PC-168,Logoff
E3218,U169,2024-01-02 13:47:00.000000,PC-169,Logon
E3219,U169,2024-01-02 20:40:07.658914,PC-169,Logoff
E3242,U170,2024-01-02 06:58:56.361517,PC-170,Logon
E3243,U170,2024-01-02 14:30:33.075446,PC-170,Logoff
E3263,U171,2024-01-02 06:41:50.475264,PC-171,Logon
E3264,U171,2024-01-02 13:56:48.283165,PC-171,Logoff
E3285,U172,2024-01-02 06:27:08.631697,PC-172,Logon
E3286,U172,2024-01-02 13:42:34.599567,PC-172,Logoff
E3296,U173,2024-01-02 00:56:00.000000,PC-173,Logon
E3297,U173,2024-01-02 10:22:58.574372,PC-173,Logoff
E3306,U174,2024-01-02 08:55:00.000000,PC-174,Logon
E3307,U174,2024-01-02 18:41:46.523633,PC-174,Logoff
E3330,U175,2024-01-02 06:03:00.466194,PC-175,Logon
E3331,U175,2024-01-02 13:51:54.077747,PC-175,Logoff
E3347,U176,2024-01-02 07:09:56.717651,PC-176,Logon
E3348,U176,2024-01-02 14:30:33.381548,PC-176,Logoff
E3361,U177,2024-01-02 06:06:03.824523,PC-177,Logon
E3362,U177,2024-01-02 14:04:22.757468,PC-177,Logoff
E3379,U178,2024-01-02 06:59:43.080421,PC-178,Logon
E3380,U178,2024-01-02 15:13:43.257949,PC-178,Logoff
E3394,U179,2024-01-02 07:43:57.861125,PC-179,Logon
E3395,U179,2024-01-02 14:00:26.874615,PC-179,Logoff
E3407,U180,2024-01-02 00:46:00.000000,PC-180,Logon
E3408,U180,2024-01-02 07:30:11.100308,PC-180,Logoff
E3429,U181,2024-01-02 06:25:06.553346,PC-181,Logon
E3430,U181,2024-01-02 13:35:17.423402,PC-181,Logoff
E3452,U182,2024-01-02 06:20:50.346972,PC-182,Logon
E3453,U182,2024-01-02 16:26:31.686753,PC-182,Logoff
E3464,U183,2024-01-02 06:42:18.350363,PC-183,Logon
E3465,U183,2024-01-02 14:03:02.384833,PC-183,Logoff
E3474,U184,2024-01-02 07:06:05.685847,PC-184,Logon
E3475,U184,2024-01-02 14:59:12.089311,PC-184,Logoff
E3495,U185,2024-01-02 07:11:57.648240,PC-185,Logon
E3496,U185,2024-01-02 14:40:07.577106,PC-185,Logoff
E3516,U186,2024-01-02 06:58:51.943714,PC-186,Logon
E3517,U186,2024-01-02 14:45:33.369141,PC-186,Logoff
E3528,U187,2024-01-02 06:03:33.993535,PC-187,Logon
E3529,U187,2024-01-02 14:44:52.679405,PC-187,Logoff
E3549,U188,2024-01-02 22:29:00.000000,PC-188,Logon
E3550,U188,2024-01-03 06:34:30.170448,PC-188,Logoff
E3559,U189,2024-01-02 06:37:17.394324,PC-189,Logon
E3560,U189,2024-01-02 14:43:29.141446,PC-189,Logoff
E3566,U190,2024-01-02 07:08:12.357791,PC-190,Logon
E3567,U190,2024-01-02 16:04:57.265981,PC-190,Logoff
E3580,U191,2024-01-02 06:39:58.021569,PC-191,Logon
